model_family,spec,feature_spec_role,grid_order,params_json,cv_mean_mae,cv_std_mae,cv_mean_rmse,cv_std_rmse,cv_mean_r2,cv_std_r2,n_estimators,max_depth,min_samples_leaf
random_forest,sentiment_mean_only,RQ2_standalone_sentiment,16,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012610449909994671,0.00375434594343442,0.01595699703069104,0.004530047063796957,-0.25778789310773154,0.22415986979088243,300,8,5
random_forest,sentiment_mean_only,RQ2_standalone_sentiment,7,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012641749992965046,0.0037174365223497127,0.015996180806509167,0.004492024915874061,-0.26582724187597734,0.2293077770601862,100,8,5
random_forest,sentiment_mean_only,RQ2_standalone_sentiment,17,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.012805157669476942,0.0037548716772360245,0.016258530564392363,0.0045380849582751705,-0.3145516445841312,0.2979929344903292,300,8,3
random_forest,sentiment_mean_only,RQ2_standalone_sentiment,8,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.012831701445437015,0.0037228829328613653,0.016294451373918745,0.004479337555304566,-0.3236251414970765,0.3093916216921819,100,8,3
random_forest,sentiment_mean_only,RQ2_standalone_sentiment,9,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.01298329423244248,0.003770032339278458,0.0167016509653891,0.004447274900472007,-0.41022793130164953,0.4386517960951161,100,8,1
random_forest,sentiment_mean_only,RQ2_standalone_sentiment,18,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.012986580117167234,0.0037366661391385735,0.016708004135043135,0.0043830384482803865,-0.4130203183163412,0.4364951727137232,300,8,1
random_forest,sentiment_std_only,RQ2_standalone_sentiment,12,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.011636772468962041,0.004425829475112682,0.014871667008744165,0.00518379409790487,-0.056826956866107725,0.05351614407133046,300,4,1
random_forest,sentiment_std_only,RQ2_standalone_sentiment,3,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.011643861617595777,0.004409851395782891,0.014887837814763084,0.00519284833663659,-0.05911262199600601,0.05750600020849084,100,4,1
random_forest,sentiment_std_only,RQ2_standalone_sentiment,2,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011737121089738742,0.0043024521473865075,0.014966315539370176,0.005096597956674664,-0.07495532617986855,0.08858167469152085,100,4,3
random_forest,sentiment_std_only,RQ2_standalone_sentiment,11,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011743025495368488,0.004333619348128416,0.014973692325754026,0.005086978859997274,-0.07627738165322435,0.08599074278368844,300,4,3
random_forest,sentiment_std_only,RQ2_standalone_sentiment,10,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.011820418061721419,0.004300047855954411,0.01504938460070187,0.005064366510389943,-0.0897084759909698,0.1121233313490408,300,4,5
random_forest,sentiment_std_only,RQ2_standalone_sentiment,1,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.011832370170549824,0.004264645111612978,0.01505325446964928,0.005048088103348929,-0.09149558719900679,0.1257993519669098,100,4,5
random_forest,sentiment_std_only,RQ2_standalone_sentiment,6,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.01201654462229325,0.004518776741568737,0.015379775801938618,0.005253502841219631,-0.13549247377871776,0.11279421556196292,100,6,1
random_forest,sentiment_std_only,RQ2_standalone_sentiment,15,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.012023977413707686,0.004498468934681949,0.01538122725179482,0.005217365874283508,-0.13652307959644605,0.10606572234662949,300,6,1
random_forest,sentiment_std_only,RQ2_standalone_sentiment,13,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.012134072076521044,0.004228516292165074,0.015415520704053129,0.0049955489508726565,-0.15272778956816158,0.17554084053179564,300,6,5
random_forest,sentiment_std_only,RQ2_standalone_sentiment,14,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.012123106567549306,0.004257234568049988,0.015446869775510805,0.004989232143380268,-0.15674689500257832,0.1593481915306212,300,6,3
random_forest,sentiment_std_only,RQ2_standalone_sentiment,4,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.012156716004149531,0.004186596920359568,0.015460961290609249,0.00497088203549007,-0.1621098729522509,0.19464217925551938,100,6,5
random_forest,sentiment_std_only,RQ2_standalone_sentiment,5,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.012152552119052584,0.004233395667750117,0.015472324861985675,0.005001834948816437,-0.16140837528912755,0.1741116143380339,100,6,3
random_forest,sentiment_std_only,RQ2_standalone_sentiment,16,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012337581370593992,0.00413129530738406,0.015663288580557894,0.0048877719432514725,-0.1967314970581661,0.19330652032053272,300,8,5
random_forest,sentiment_std_only,RQ2_standalone_sentiment,7,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012346454493215133,0.0040874877353263145,0.015700822283637613,0.004868599886104896,-0.20497345750807683,0.21343325180920653,100,8,5
random_forest,sentiment_std_only,RQ2_standalone_sentiment,17,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.01242883197106593,0.004164184098658324,0.015873133487169174,0.004877899524885761,-0.2322488260442618,0.2100429683320656,300,8,3
random_forest,sentiment_std_only,RQ2_standalone_sentiment,8,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.0124551774987193,0.004130146481947167,0.015916950444768384,0.004884671841651815,-0.24083657232570607,0.22959843256788756,100,8,3
random_forest,sentiment_std_only,RQ2_standalone_sentiment,9,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.012609607421978357,0.004530213710348223,0.016164119183577564,0.005315808856894329,-0.26623347662458996,0.20985368662884027,100,8,1
random_forest,sentiment_std_only,RQ2_standalone_sentiment,18,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.012620536910105057,0.004540697975923787,0.016165916431628843,0.005277784302101045,-0.2665490583752484,0.19442485133686094,300,8,1
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,2,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011820425386230515,0.004652244614032195,0.014998525701115794,0.005465396620336114,-0.06803035221263583,0.048247466537196304,100,4,3
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,10,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.011824543332761131,0.004678757036084361,0.014999925619727185,0.005481668403733352,-0.06742039136690581,0.03558744905902493,300,4,5
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,1,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.011816001881431969,0.004636635944659411,0.015004751150153572,0.005442575150234153,-0.06945079556416833,0.03932220174204739,100,4,5
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,11,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011841755313588878,0.0047218790845693585,0.01501639527898183,0.005541544831815679,-0.06830464594887165,0.04403007197720794,300,4,3
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,3,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.011883120671376172,0.0047543516200762624,0.01513774246548425,0.005715695440107211,-0.08189275018311852,0.05608488243750846,100,4,1
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,12,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.01188926988628592,0.0048210048251311165,0.015173267506181582,0.005827404334287127,-0.08400696790490543,0.06223147194566792,300,4,1
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,4,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.012192115548968171,0.004726197527190324,0.015430332183060216,0.005446115985106259,-0.13516964536710918,0.010818734685738282,100,6,5
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,13,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.0122134471687892,0.0047701594458981,0.015442826065190799,0.005511235707690787,-0.13506563565560858,0.0026158914211311573,300,6,5
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,5,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.012231299249895055,0.004784261637208372,0.01547137270344348,0.005532333787303863,-0.13911310687764641,0.02147284002934031,100,6,3
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,14,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.012257815529689887,0.004856522280172744,0.01549303709925158,0.005626905788053938,-0.13952316561118527,0.01945794810630775,300,6,3
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,6,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.01234421301546193,0.00494114805705853,0.015688372757932362,0.005879445590265109,-0.16279073740721653,0.03917890197736489,100,6,1
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,15,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.012379137179869923,0.005049934387468159,0.01578789649339282,0.006051513960132131,-0.1735441396983107,0.059018635877846115,300,6,1
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,7,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012524113058464535,0.004694881976585639,0.015811946399874714,0.005329200928164546,-0.20021128863776294,0.04302965531718117,100,8,5
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,16,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.01253700650665891,0.004737145885944347,0.01581630674416064,0.00540422242982922,-0.1984318755799639,0.03596520283399341,300,8,5
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,8,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.01265184453015189,0.004783273813182962,0.015986449172455876,0.005433263847073195,-0.22534008060538913,0.03520745655359301,100,8,3
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,17,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.01267766300490116,0.0048352622695277785,0.01600941854275073,0.005524827205966055,-0.2260306565308757,0.026772238130373164,300,8,3
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,9,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.012894132617723176,0.005111968117444475,0.016523563791090868,0.005941596414044088,-0.2985332010785686,0.06388159977892359,100,8,1
random_forest,sentiment_extreme_only,RQ2_standalone_sentiment,18,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.01295218609864242,0.005226838577502254,0.01662352521413257,0.006090379227885037,-0.3106601872350061,0.07206356210869808,300,8,1
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,12,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.011720451960468956,0.004212436307244443,0.014920237839988198,0.004931284429731827,-0.07376227722588184,0.09674044469755923,300,4,1
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,11,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011745012314010006,0.004217869409918122,0.0149444497880218,0.004925515993855104,-0.07789400112377742,0.10187914177172758,300,4,3
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,2,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011763783632023224,0.004210346798638735,0.014962659274118613,0.004915268793424387,-0.0810068020121016,0.10244248126392992,100,4,3
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,3,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.011769796455111274,0.004179003217796716,0.014969471391963411,0.004892896320590656,-0.08268045687572252,0.10217766570189361,100,4,1
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,10,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.011792342912505978,0.004200001453651109,0.01499444315364179,0.004913301239012335,-0.08613818613770767,0.10619066223140865,300,4,5
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,1,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.01181463550491686,0.004209843042235073,0.015004586510653012,0.0049182786029671535,-0.08771068010358236,0.10908693453754635,100,4,5
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,15,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.01217231864400993,0.00407155772158958,0.015386810326447009,0.004729303085613389,-0.15980353667919958,0.20667553457388257,300,6,1
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,6,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.012214706436727436,0.004021621286520112,0.015432000865204826,0.004681031128963494,-0.16806465476951482,0.2040340868528305,100,6,1
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,5,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.012244479577539403,0.004072890921076013,0.015503915973983,0.004715933231055615,-0.1777060171888379,0.1958880498275552,100,6,3
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,14,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.012265769298500415,0.0040473782179803585,0.015527069143278662,0.004671765744936603,-0.18568732128251453,0.22850903750323154,300,6,3
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,4,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.012347973832598634,0.004179899396090442,0.015612016027972861,0.004824121597537078,-0.19389084552141175,0.21954118528160185,100,6,5
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,13,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.012367488651314111,0.004062721279630324,0.01564760920784678,0.004688388834428645,-0.20659231124789335,0.25012142618440775,300,6,5
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,18,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.012675741455684503,0.003996620558319569,0.016003149519528474,0.004580401772513567,-0.27268608732837896,0.2998941713669943,300,8,1
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,9,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.012661860711423069,0.003988715293212866,0.016035020899511726,0.004543449410526279,-0.2796706355685212,0.30572947211006035,100,8,1
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,17,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.012719773482641241,0.004079322521685356,0.016079477107516102,0.00466374761283657,-0.28276088335035793,0.3004081869663055,300,8,3
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,16,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012764265876234922,0.004084905981589744,0.016122975651346533,0.0046619414186115276,-0.2945604803204774,0.3374772646290387,300,8,5
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,8,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 3}",0.012741676359542283,0.004178118514156362,0.016149167138929246,0.004774127097777178,-0.28882647154225793,0.28218687353493827,100,8,3
random_forest,macro_mean,RQ3_incremental_sentiment_beyond_macro,7,"{""n_estimators"": 100, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.01285510077954762,0.00425054394603027,0.01620536276443865,0.0048516275329297505,-0.3012522379607209,0.3281696915687241,100,8,5
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,12,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.011568624437638215,0.004333610759427057,0.014748445917796914,0.005077187694802296,-0.04160960976011944,0.050826164484030115,300,4,1
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,3,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 1}",0.011569458589407637,0.004334964207386292,0.014758507024053916,0.0050735117262726654,-0.043175846118787144,0.04875369231580364,100,4,1
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,11,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011659378805147768,0.004365264402011925,0.014878171181227277,0.005066236548281785,-0.062365891862249834,0.07280233692439081,300,4,3
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,2,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 3}",0.011715810759075818,0.004346034361839375,0.014944123128728828,0.005036204333560609,-0.07398631474514168,0.08859254932605097,100,4,3
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,10,"{""n_estimators"": 300, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.011736469447099418,0.00439458737820501,0.014962129288009454,0.005080456339693292,-0.07490731786842542,0.07605926666572432,300,4,5
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,1,"{""n_estimators"": 100, ""max_depth"": 4, ""min_samples_leaf"": 5}",0.011809589942299996,0.0043741330470038,0.015041623800602545,0.005052829249987368,-0.0889446195068239,0.09850520513400683,100,4,5
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,6,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.01190877612502052,0.004350379125776554,0.015123641052971424,0.0050638087151129735,-0.10098314489483262,0.09229334344161173,100,6,1
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,15,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 1}",0.011933435583605337,0.004380239069479088,0.015126059950520769,0.0051092327173285585,-0.10041970762859731,0.10039147418292611,300,6,1
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,14,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.012019331207576074,0.004437847750421412,0.015284416271125034,0.005117670760041253,-0.12527922572930086,0.10941328412123626,300,6,3
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,5,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 3}",0.012055626404134552,0.004486423246257816,0.015331484740579568,0.005155258340960658,-0.1313538789640575,0.1059733767122235,100,6,3
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,13,"{""n_estimators"": 300, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.012104407923564256,0.004547330969980923,0.015402503048801178,0.00521460695883218,-0.14039540846330092,0.09897762093240968,300,6,5
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,4,"{""n_estimators"": 100, ""max_depth"": 6, ""min_samples_leaf"": 5}",0.012214879664053942,0.004616389170366056,0.015499336237344107,0.0052997826939426285,-0.15365709696497679,0.10934596433933214,100,6,5
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,18,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 1}",0.012430358292976118,0.004539474531825121,0.015684664744435767,0.005336425515863385,-0.1826100012433763,0.11900272636852154,300,8,1
random_forest,macro_std,RQ3_incremental_sentiment_beyond_macro,16,"{""n_estimators"": 300, ""max_depth"": 8, ""min_samples_leaf"": 5}",0.012448818453146734,0.004598382757863009,0.015797114604721354,0.005286749488157462,-0.20246560597520577,0.1232079595589771,300,8,5
